word,row,col,page,identifier,is_dir,link,sim_score,accueil,5,5
menace,3,3,default17,menace@default17,NO,,0.3596967294543377
autoritaire,2,0,default17,autoritaire@default17,NO,,0.346360496449003
révision,4,3,default17,révision@default17,NO,,0.33831726365307435
plume,3,0,default17,plume@default17,NO,,0.3586875556637369
primaire,0,1,default17,primaire@default17,NO,,0.35530548015833563
voix,3,2,default17,voix@default17,NO,,0.33726643005923096
trace,0,2,default17,trace@default17,NO,,0.3520136385825091
libre,2,1,default17,libre@default17,NO,,0.3662548173384279
mathématique,4,1,default17,mathématique@default17,NO,,0.37850345812060093
violent,2,3,default18,violent@default18,NO,,0.4012398861472297
vite,3,4,default18,vite@default18,NO,,0.3985900443457383
triste,1,2,default18,triste@default18,NO,,0.3969339108860467
brusque,0,2,default18,brusque@default18,NO,,0.3340149545189064
lourd,2,4,default18,lourd@default18,NO,,0.4082207554432804
léger,2,0,default18,léger@default18,NO,,0.39611220227541954
simple,2,2,default18,simple@default18,NO,,0.3965371257845838
malheureux,4,0,default18,malheureux@default18,NO,,0.36939134203356483
tard,1,3,default18,tard@default18,NO,,0.3246467317479247
accident,4,2,default18,accident@default18,NO,,0.26841503460356575
heureusement,1,0,default18,heureusement@default18,NO,,0.4214641758297003
cool,2,1,default18,cool@default18,NO,,0.37920464216832905
rudimentaire,0,3,default18,rudimentaire@default18,NO,,0.34472486994144025
maintenant,1,4,default18,maintenant@default18,NO,,0.349441984112444
limité,0,0,default18,limité@default18,NO,,0.3529830466346283
jaloux,3,3,default18,jaloux@default18,NO,,0.33823380314110063
terrible,3,0,default18,terrible@default18,NO,,0.4127756118280925
sage,0,1,default18,sage@default18,NO,,0.326994525917529
serré,4,3,default18,serré@default18,NO,,0.3464525254584623
physiquement,0,4,default18,physiquement@default18,NO,,0.31417060875452274
bavard,1,1,default18,bavard@default18,NO,,0.32480104298214874
malpoli,3,2,default18,malpoli@default18,NO,,0.3046424616003931
franchement,4,1,default18,franchement@default18,NO,,0.411058563315741
dommage,4,4,default18,dommage@default18,NO,,0.3833823662610959
confidentiel,3,1,default18,confidentiel@default18,NO,,0.2978284810474219
collant,2,1,default19,collant@default19,NO,,0.3951723825601563
default30,1,4,default19,default30@default19,DIR,default30,0
default41,4,4,default19,default41@default19,DIR,default41,0
cheville,0,2,default19,cheville@default19,NO,,0.3579317903141781
cuisse,2,0,default19,cuisse@default19,NO,,0.40660305594382007
barreau,0,3,default19,barreau@default19,NO,,0.33954302014270654
malabar,3,1,default19,malabar@default19,NO,,0.3605134190011252
t-shirt,4,3,default19,t-shirt@default19,NO,,0.3886633324569906
black,3,4,default19,black@default19,NO,,0.34156003962890125
default68,0,1,default19,default68@default19,DIR,default68,0
karaté,3,2,default19,karaté@default19,NO,,0.33860033033799863
puma,0,4,default19,puma@default19,NO,,0.3585873137907405
patch,1,3,default19,patch@default19,NO,,0.3456975536861685
pantalon,3,0,default19,pantalon@default19,NO,,0.4163652225462645
taille,2,2,default19,taille@default19,NO,,0.3488579127847846
ongle,1,0,default19,ongle@default19,NO,,0.34420573390743314
muscle,1,1,default19,muscle@default19,NO,,0.3811740077940705
luche,4,0,default19,luche@default19,NO,,0.317847591681955
elfe,0,0,default19,elfe@default19,NO,,0.3039665851865151
paco,2,3,default19,paco@default19,NO,,0.2587525112938026
canari,3,3,default19,canari@default19,NO,,0.3403209989097905
plâtre,4,2,default19,plâtre@default19,NO,,0.36371965126613315
ventre,4,1,default19,ventre@default19,NO,,0.4056895570419271
saumon,2,4,default19,saumon@default19,NO,,0.35165294941866376
toit,1,2,default19,toit@default19,NO,,0.3341122737832457
default32,0,3,default20,default32@default20,DIR,default32,0
default84,2,1,default20,default84@default20,DIR,default84,0
ménager,0,2,default20,ménager@default20,NO,,0.4078894319647075
default35,0,4,default20,default35@default20,DIR,default35,0
décéder,0,0,default20,décéder@default20,NO,,0.3755082363508907
épouser,1,2,default20,épouser@default20,NO,,0.40591897583595193
douer,0,1,default20,douer@default20,NO,,0.3423862981394751
rebaptiser,3,3,default20,rebaptiser@default20,NO,,0.3782767182768526
doubler,4,3,default20,doubler@default20,NO,,0.44714837387234907
disputer,3,1,default20,disputer@default20,NO,,0.4303250340883852
cuire,1,1,default20,cuire@default20,NO,,0.3926070566978267
retomber,4,1,default20,retomber@default20,NO,,0.42581423137413443
trancher,1,0,default20,trancher@default20,NO,,0.4281556488424383
sacrer,1,3,default20,sacrer@default20,NO,,0.4007181886646579
déménager,3,4,default20,déménager@default20,NO,,0.4171181347360491
faillir,3,0,default20,faillir@default20,NO,,0.3906250981561844
redoubler,4,0,default20,redoubler@default20,NO,,0.42033516967015316
froisser,2,0,default20,froisser@default20,NO,,0.4500230243532155
habituer,2,4,default20,habituer@default20,NO,,0.43033894083557467
allergique,4,2,default20,allergique@default20,NO,,0.2960055694949486
toquer,2,2,default20,toquer@default20,NO,,0.3662198965585709
vexer,2,3,default20,vexer@default20,NO,,0.44349828498368526
boucher,3,2,default20,boucher@default20,NO,,0.36513565250610025
remonter,4,4,default20,remonter@default20,NO,,0.43307777465436814
ranger,1,4,default20,ranger@default20,NO,,0.4152123696753036
default54,0,4,default21,default54@default21,DIR,default54,0
default80,4,3,default21,default80@default21,DIR,default80,0
default77,2,1,default21,default77@default21,DIR,default77,0
fréquent,0,1,default21,fréquent@default21,NO,,0.3734540744107906
zoom,0,2,default21,zoom@default21,NO,,0.3352718690364809
acteur,4,0,default21,acteur@default21,NO,,0.37182763525565843
rôle,1,3,default21,rôle@default21,NO,,0.37667790324977257
manuel,3,3,default21,manuel@default21,NO,,0.4181696948981142
continu,2,2,default21,continu@default21,NO,,0.4167943603594808
professionnel,1,0,default21,professionnel@default21,NO,,0.44497984503342447
complet,0,0,default21,complet@default21,NO,,0.42800452681732637
aspirateur,1,4,default21,aspirateur@default21,NO,,0.3516040046635206
actif,2,0,default21,actif@default21,NO,,0.40621708878676954
permanent,3,0,default21,permanent@default21,NO,,0.42311920715805496
malvoyant,1,1,default21,malvoyant@default21,NO,,0.29314273528859003
outil,2,3,default21,outil@default21,NO,,0.4367028136971929
supplémentaire,4,4,default21,supplémentaire@default21,NO,,0.39928427414110357
réel,1,2,default21,réel@default21,NO,,0.4162674143292042
transparent,0,3,default21,transparent@default21,NO,,0.39183604923125803
appareil,3,1,default21,appareil@default21,NO,,0.40860417393452053
espace,3,4,default21,espace@default21,NO,,0.3968127478625817
échange,4,2,default21,échange@default21,NO,,0.3716048070102905
chauffage,3,2,default21,chauffage@default21,NO,,0.3527896573196456
anglais,2,4,default21,anglais@default21,NO,,0.33262674233115974
bricolage,4,1,default21,bricolage@default21,NO,,0.3455091728370594
default89,0,3,default22,default89@default22,DIR,default89,0
os,4,4,default22,os@default22,NO,,0.38203983346420767
default29,2,4,default22,default29@default22,DIR,default29,0
pe,3,3,default22,pe@default22,NO,,0.4595937604355551
dodo,0,4,default22,dodo@default22,NO,,0.3308226475954753
ver,1,1,default22,ver@default22,NO,,0.4042598952402807
default25,4,2,default22,default25@default22,DIR,default25,0
ani,3,0,default22,ani@default22,NO,,0.39943886073685775
di,3,1,default22,di@default22,NO,,0.4241243478623893
mani,4,1,default22,mani@default22,NO,,0.3561194063122197
re,2,1,default22,re@default22,NO,,0.4341380303677961
mi,4,0,default22,mi@default22,NO,,0.4218589860320556
b,4,3,default22,b@default22,NO,,0.3800372139157482
default31,1,3,default22,default31@default22,DIR,default31,0
pet,2,3,default22,pet@default22,NO,,0.37744726706542486
rêtre,3,2,default22,rêtre@default22,NO,,0.2900967843203578
li,1,0,default22,li@default22,NO,,0.39612733447413906
default63,0,1,default22,default63@default22,DIR,default63,0
an,0,2,default22,an@default22,NO,,0.3673432710121117
dan,0,0,default22,dan@default22,NO,,0.39778149234703875
ré,2,2,default22,ré@default22,NO,,0.4255414437171018
fur,1,2,default22,fur@default22,NO,,0.3032708966250892
mor,3,4,default22,mor@default22,NO,,0.4435799993769841
ken,1,4,default22,ken@default22,NO,,0.37198755331113065
quatre-vingt-dix-neuf,2,0,default22,quatre-vingt-dix-neuf@default22,NO,,0.34691120039228307
minette,2,4,default23,minette@default23,NO,,0.4270986131002552
litière,1,2,default23,litière@default23,NO,,0.4163914932788527
gamelle,2,0,default23,gamelle@default23,NO,,0.4255649700635492
terrier,1,1,default23,terrier@default23,NO,,0.35898785618468987
croquette,0,4,default23,croquette@default23,NO,,0.42509381019162606
bambi,0,2,default23,bambi@default23,NO,,0.3430769405511108
carpe,2,2,default23,carpe@default23,NO,,0.3565256734659049
animalerie,3,1,default23,animalerie@default23,NO,,0.39538012117942345
limace,1,0,default23,limace@default23,NO,,0.4011570390229042
compost,0,1,default23,compost@default23,NO,,0.29558077443736497
chaton,4,1,default23,chaton@default23,NO,,0.4404411591459716
default58,3,4,default23,default58@default23,DIR,default58,0
sauterelle,4,4,default23,sauterelle@default23,NO,,0.3944142565784742
colin,4,0,default23,colin@default23,NO,,0.2880539928304663
default71,0,3,default23,default71@default23,DIR,default71,0
volière,2,3,default23,volière@default23,NO,,0.3637961737612948
chiot,4,2,default23,chiot@default23,NO,,0.42820962102570403
poubelle,4,3,default23,poubelle@default23,NO,,0.35832271488304723
souris,3,3,default23,souris@default23,NO,,0.3842559805271083
adulte,1,3,default23,adulte@default23,NO,,0.34141304949520546
attrape,2,1,default23,attrape@default23,NO,,0.30965583869127855
muselière,3,0,default23,muselière@default23,NO,,0.36897137167135297
mâle,0,0,default23,mâle@default23,NO,,0.3732730121116272
récré,1,4,default23,récré@default23,NO,,0.2710642413404982
anguille,3,2,default23,anguille@default23,NO,,0.34186663800708417
default56,0,0,default24,default56@default24,DIR,default56,0
italien,4,0,default24,italien@default24,NO,,0.4168852874596686
organe,3,1,default24,organe@default24,NO,,0.35743831398600145
décimal,4,1,default24,décimal@default24,NO,,0.29104894672257275
surnom,0,1,default24,surnom@default24,NO,,0.3589072656610257
animé,2,3,default24,animé@default24,NO,,0.3648656167462818
maître,2,1,default24,maître@default24,NO,,0.3780634934809636
luxembourgeois,0,2,default24,luxembourgeois@default24,NO,,0.3726809162942528
français,3,4,default24,français@default24,NO,,0.4266576593765494
dictionnaire,2,2,default24,dictionnaire@default24,NO,,0.37415968440366576
default72,2,0,default24,default72@default24,DIR,default72,0
verrier,4,3,default24,verrier@default24,NO,,0.32945824031494153
intelligent,1,2,default24,intelligent@default24,NO,,0.38642983989846424
default48,4,2,default24,default48@default24,DIR,default48,0
écrit,0,4,default24,écrit@default24,NO,,0.3014461812858795
argent,0,3,default24,argent@default24,NO,,0.3386783505531272
rusé,4,4,default24,rusé@default24,NO,,0.3754318354868872
mélangé,3,2,default24,mélangé@default24,NO,,0.36492248962484697
default59,2,4,default24,default59@default24,DIR,default59,0
signe,1,0,default24,signe@default24,NO,,0.36356111074982245
sanguin,1,1,default24,sanguin@default24,NO,,0.35681807599061843
nom,3,3,default24,nom@default24,NO,,0.40174398539727474
allemand,1,3,default24,allemand@default24,NO,,0.41829594940208015
hibou,3,0,default24,hibou@default24,NO,,0.3807512315323721
cherokee,1,4,default24,cherokee@default24,NO,,0.32277278275719046
ramasser,1,3,default40,ramasser@default40,NO,,0.4634765309100971
repousser,4,2,default40,repousser@default40,NO,,0.47985271484014314
parer,3,0,default40,parer@default40,NO,,0.3946818126388556
barrer,0,3,default40,barrer@default40,NO,,0.41285744687373205
bourrer,3,4,default40,bourrer@default40,NO,,0.4246426208924977
enlever,1,0,default40,enlever@default40,NO,,0.49027219487395624
écraser,2,4,default40,écraser@default40,NO,,0.4798062776070371
fatiguer,0,0,default40,fatiguer@default40,NO,,0.4558312845168099
dépêcher,3,2,default40,dépêcher@default40,NO,,0.4081958303925278
stresser,2,0,default40,stresser@default40,NO,,0.41456711465639584
arriver,0,1,default40,arriver@default40,NO,,0.43514526880109716
couvrir,0,2,default40,couvrir@default40,NO,,0.44005016641646844
serrer,4,1,default40,serrer@default40,NO,,0.4380669111973713
attraper,2,3,default40,attraper@default40,NO,,0.45936282549972396
arranger,4,3,default40,arranger@default40,NO,,0.4373168907388235
tordre,2,2,default40,tordre@default40,NO,,0.45490157257770825
soulager,1,1,default40,soulager@default40,NO,,0.4293245741761327
tirer,4,0,default40,tirer@default40,NO,,0.42405541767279686
plier,2,1,default40,plier@default40,NO,,0.46316114194378666
durer,1,2,default40,durer@default40,NO,,0.3748379125060657
réduire,3,3,default40,réduire@default40,NO,,0.45226418590805884
transpirer,0,4,default40,transpirer@default40,NO,,0.39941859625074216
bander,4,4,default40,bander@default40,NO,,0.3603647660737783
virer,1,4,default40,virer@default40,NO,,0.45496056342792923
écher,3,1,default40,écher@default40,NO,,0.4045918628498437
marier,4,4,default52,marier@default52,NO,,0.39265730238007857
fiancer,1,3,default52,fiancer@default52,NO,,0.3348378808092768
croquer,2,2,default52,croquer@default52,NO,,0.30944861556277203
remercier,1,1,default52,remercier@default52,NO,,0.3046446704453091
politesse,0,0,default52,politesse@default52,NO,,0.21551767805716238
adresse,2,0,default52,adresse@default52,NO,,0.20516600828237141
buvoir,4,2,default52,buvoir@default52,NO,,0.28522648477639134
accoucher,1,0,default52,accoucher@default52,NO,,0.3122567772773637
divorcer,2,3,default52,divorcer@default52,NO,,0.3485038647871004
habiller,0,1,default52,habiller@default52,NO,,0.3752850062956985
laver,0,2,default52,laver@default52,NO,,0.3265407693782598
déconseiller,3,0,default52,déconseiller@default52,NO,,0.29412777988261785
inviter,3,4,default52,inviter@default52,NO,,0.3981122445359293
prononcer,3,1,default52,prononcer@default52,NO,,0.3419420366001692
renvoyer,1,2,default52,renvoyer@default52,NO,,0.3846074943284865
déguiser,0,3,default52,déguiser@default52,NO,,0.38331766571802794
payer,1,4,default52,payer@default52,NO,,0.37924388339680126
fuir,0,4,default52,fuir@default52,NO,,0.38202733335977546
composer,4,1,default52,composer@default52,NO,,0.3583565828820603
filmer,3,2,default52,filmer@default52,NO,,0.3484356230985395
effondrer,4,0,default52,effondrer@default52,NO,,0.288671363058971
défendre,4,3,default52,défendre@default52,NO,,0.3767255544728677
maquiller,2,4,default52,maquiller@default52,NO,,0.355843831381091
valoir,2,1,default52,valoir@default52,NO,,0.3372640808931813
jurer,3,3,default52,jurer@default52,NO,,0.37281632773689655
groupe,3,2,default55,groupe@default55,NO,,0.31172101961074783
mondial,2,1,default55,mondial@default55,NO,,0.3708663462037327
monde,0,0,default55,monde@default55,NO,,0.3709977113946161
championnat,0,3,default55,championnat@default55,NO,,0.31324027369562957
glacier,2,0,default55,glacier@default55,NO,,0.2666691586140816
culturel,3,4,default55,culturel@default55,NO,,0.36473444831221113
personnel,4,4,default55,personnel@default55,NO,,0.32075905522821524
suisse,3,0,default55,suisse@default55,NO,,0.3060772746692987
général,2,2,default55,général@default55,NO,,0.31591144454158226
sportif,1,2,default55,sportif@default55,NO,,0.37140356001358776
espagnol,2,4,default55,espagnol@default55,NO,,0.3189940097062349
marin,0,1,default55,marin@default55,NO,,0.3056479221875189
volcan,4,0,default55,volcan@default55,NO,,0.2523652706991417
aïkido,1,4,default55,aïkido@default55,NO,,0.2384523754242126
chinois,0,2,default55,chinois@default55,NO,,0.32458562560777504
atlantique,1,0,default55,atlantique@default55,NO,,0.264859954163679
soutien,4,2,default55,soutien@default55,NO,,0.2584235922169732
portugais,3,3,default55,portugais@default55,NO,,0.3162977002640953
forestier,0,4,default55,forestier@default55,NO,,0.3073665897494898
emploi,4,1,default55,emploi@default55,NO,,0.25349178186379817
cinéma,4,3,default55,cinéma@default55,NO,,0.3426032037839376
marché,3,1,default55,marché@default55,NO,,0.32065839082266734
foot,1,3,default55,foot@default55,NO,,0.295453982347725
art,2,3,default55,art@default55,NO,,0.2914025168871315
film,1,1,default55,film@default55,NO,,0.28905783058425005
ambulance,0,0,default67,ambulance@default67,NO,,0.31010278384111256
scooter,2,1,default67,scooter@default67,NO,,0.3072643432718246
immeuble,3,2,default67,immeuble@default67,NO,,0.3333952030825621
hôpital,4,4,default67,hôpital@default67,NO,,0.3136564529717163
bus,3,1,default67,bus@default67,NO,,0.3136436508195487
maisonnette,0,1,default67,maisonnette@default67,NO,,0.3285268434573577
voiture,1,4,default67,voiture@default67,NO,,0.3956324031912487
aéroport,2,3,default67,aéroport@default67,NO,,0.3129255421267486
cantine,3,3,default67,cantine@default67,NO,,0.3058265064478125
déménagement,2,0,default67,déménagement@default67,NO,,0.2616358981876741
dessert,0,2,default67,dessert@default67,NO,,0.2649837939197446
antenne,4,0,default67,antenne@default67,NO,,0.28996858519418256
église,3,4,default67,église@default67,NO,,0.3129644765658546
village,4,3,default67,village@default67,NO,,0.32870626832848004
vélo,0,3,default67,vélo@default67,NO,,0.32966626432440305
secours,2,4,default67,secours@default67,NO,,0.2623827047549959
plage,1,2,default67,plage@default67,NO,,0.3221872615206073
télécommande,0,4,default67,télécommande@default67,NO,,0.25436438147798734
autonome,1,1,default67,autonome@default67,NO,,0.26413880939470646
voilier,3,0,default67,voilier@default67,NO,,0.27722180007046626
maison,1,0,default67,maison@default67,NO,,0.3679485866456733
électricité,1,3,default67,électricité@default67,NO,,0.28388185552890377
camping,4,1,default67,camping@default67,NO,,0.2828380219533777
titine,2,2,default67,titine@default67,NO,,0.20281462748608303
terre,4,2,default67,terre@default67,NO,,0.2870905532070046
scie,3,0,default86,scie@default86,NO,,0.27952241124045185
lune,3,3,default86,lune@default86,NO,,0.31311437639163786
canne,1,4,default86,canne@default86,NO,,0.3237990187134444
mer,1,0,default86,mer@default86,NO,,0.35683641105573627
rivière,4,0,default86,rivière@default86,NO,,0.35533744958935287
rue,1,2,default86,rue@default86,NO,,0.25919683257486137
sonnette,0,1,default86,sonnette@default86,NO,,0.2213281834072387
pêche,1,3,default86,pêche@default86,NO,,0.3507105767142229
océan,2,3,default86,océan@default86,NO,,0.28586105436579634
prairie,0,3,default86,prairie@default86,NO,,0.3511389512045965
hutte,3,2,default86,hutte@default86,NO,,0.34657215734601143
chasse,0,2,default86,chasse@default86,NO,,0.32876414311007507
viande,0,4,default86,viande@default86,NO,,0.29294937970456514
lac,2,4,default86,lac@default86,NO,,0.31176331714454375
pierre,0,0,default86,pierre@default86,NO,,0.3091373800209083
caverne,1,1,default86,caverne@default86,NO,,0.30505710674064657
forêt,3,4,default86,forêt@default86,NO,,0.3809691857613863
voile,4,4,default86,voile@default86,NO,,0.27323343739775074
bretagne,4,2,default86,bretagne@default86,NO,,0.22991597652596196
voltige,2,2,default86,voltige@default86,NO,,0.21336704427545738
nuit,4,3,default86,nuit@default86,NO,,0.2914874530971463
bateau,4,1,default86,bateau@default86,NO,,0.3188737799276353
perruche,2,1,default86,perruche@default86,NO,,0.26249665635638886
safari,3,1,default86,safari@default86,NO,,0.23970956344783634
châtaigne,2,0,default86,châtaigne@default86,NO,,0.2643767356350146
tenter,3,4,default93,tenter@default93,NO,,0.5162237223691722
refaire,2,1,default93,refaire@default93,NO,,0.45973202502778965
révéler,3,1,default93,révéler@default93,NO,,0.45728458876518974
guérir,1,1,default93,guérir@default93,NO,,0.4136528141038569
réparer,4,2,default93,réparer@default93,NO,,0.43724871874229254
assumer,3,3,default93,assumer@default93,NO,,0.461166916935257
entrainer,2,4,default93,entrainer@default93,NO,,0.47169885777796383
avancer,4,1,default93,avancer@default93,NO,,0.5126130691725245
opérer,3,2,default93,opérer@default93,NO,,0.4690160484173247
éclater,2,3,default93,éclater@default93,NO,,0.4511296617626209
aider,1,0,default93,aider@default93,NO,,0.49677712222842574
attaquer,4,4,default93,attaquer@default93,NO,,0.4909697832027544
respecter,2,0,default93,respecter@default93,NO,,0.42358099192502063
étouffer,0,3,default93,étouffer@default93,NO,,0.45894626125819205
maîtriser,2,2,default93,maîtriser@default93,NO,,0.48362892133131363
continuer,0,1,default93,continuer@default93,NO,,0.5124303099427072
percer,0,2,default93,percer@default93,NO,,0.4307385557397947
assister,1,2,default93,assister@default93,NO,,0.41180910599239473
faire,4,0,default93,faire@default93,NO,,0.5727607098237478
peser,0,0,default93,peser@default93,NO,,0.4268733606133742
réagir,3,0,default93,réagir@default93,NO,,0.47448751940452694
contrôler,4,3,default93,contrôler@default93,NO,,0.5117674168931448
fonctionner,0,4,default93,fonctionner@default93,NO,,0.4661300821028176
régler,1,3,default93,régler@default93,NO,,0.4621629256228603
finir,1,4,default93,finir@default93,NO,,0.5129006157357887
souci,3,4,default88,souci@default88,NO,,0.4135236328393789
génial,3,2,default88,génial@default88,NO,,0.42681536070760073
chiant,0,3,default88,chiant@default88,NO,,0.4266705536795675
ailleurs,4,3,default88,ailleurs@default88,NO,,0.4691354171052047
avis,1,3,default88,avis@default88,NO,,0.28983977279185436
là-dessus,3,3,default88,là-dessus@default88,NO,,0.42479663247467103
embêtant,1,2,default88,embêtant@default88,NO,,0.4699521761745096
cru,2,3,default88,cru@default88,NO,,0.3730464098705578
habitude,2,0,default88,habitude@default88,NO,,0.423234356920661
là-bas,4,0,default88,là-bas@default88,NO,,0.3734965461916979
doute,2,1,default88,doute@default88,NO,,0.4750869945486337
jamais,1,4,default88,jamais@default88,NO,,0.42612504975524035
problème,4,4,default88,problème@default88,NO,,0.4138550201164465
oui,3,0,default88,oui@default88,NO,,0.41780294004529306
compliqué,4,1,default88,compliqué@default88,NO,,0.4704875182499543
intéressant,0,4,default88,intéressant@default88,NO,,0.49095757360912495
savoir,1,0,default88,savoir@default88,NO,,0.3472367049591586
confirmer,2,2,default88,confirmer@default88,NO,,0.35734648749073994
étonnant,1,1,default88,étonnant@default88,NO,,0.5035133989874421
curieux,0,1,default88,curieux@default88,NO,,0.40763919744563504
redire,0,0,default88,redire@default88,NO,,0.3899416946102684
paraître,3,1,default88,paraître@default88,NO,,0.32968998064330735
rarement,4,2,default88,rarement@default88,NO,,0.40690433283613503
marrant,2,4,default88,marrant@default88,NO,,0.47129115088029294
pourtant,0,2,default88,pourtant@default88,NO,,0.49956584049529074
vingt-trois,2,4,default44,vingt-trois@default44,NO,,0.715599223890991
trente-cinq,0,0,default44,trente-cinq@default44,NO,,0.7231869534118394
quarante-huit,3,2,default44,quarante-huit@default44,NO,,0.6730004947489681
soixante-cinq,3,4,default44,soixante-cinq@default44,NO,,0.6690733131308964
moitié,2,0,default44,moitié@default44,NO,,0.38770376103106796
trente-deux,3,3,default44,trente-deux@default44,NO,,0.7051544793331537
trente-et-un,3,0,default44,trente-et-un@default44,NO,,0.588261165374802
vingt-sept,4,4,default44,vingt-sept@default44,NO,,0.7078848824951154
quart,2,3,default44,quart@default44,NO,,0.4028049627094785
minuit,2,1,default44,minuit@default44,NO,,0.3474004715211447
trente-six,4,3,default44,trente-six@default44,NO,,0.6830206043128335
mois,0,4,default44,mois@default44,NO,,0.4170474377234986
vingt-cinq,0,2,default44,vingt-cinq@default44,NO,,0.7276769132958663
vingt-neuf,1,0,default44,vingt-neuf@default44,NO,,0.6810901802198914
cinquante-six,3,1,default44,cinquante-six@default44,NO,,0.6542469559042938
quatre-vingt-douze,1,3,default44,quatre-vingt-douze@default44,NO,,0.5648032193187493
demi,2,2,default44,demi@default44,NO,,0.4344436408584964
trente-huit,1,2,default44,trente-huit@default44,NO,,0.7070076836195172
vingt-deux,1,4,default44,vingt-deux@default44,NO,,0.7299428514622635
neuf,1,1,default44,neuf@default44,NO,,0.4689032477693257
quarante-cinq,4,2,default44,quarante-cinq@default44,NO,,0.7126595383937089
vingt-six,4,1,default44,vingt-six@default44,NO,,0.7128603128945465
soixante-quatre,4,0,default44,soixante-quatre@default44,NO,,0.6513975438093601
compter,0,1,default44,compter@default44,NO,,0.38102901984239645
vingt-et-un,0,3,default44,vingt-et-un@default44,NO,,0.6640799350138589
foire,4,2,default91,foire@default91,NO,,0.29253262534121827
boulangerie,4,3,default91,boulangerie@default91,NO,,0.29424462884157665
ville,2,3,default91,ville@default91,NO,,0.388095575947231
section,3,0,default91,section@default91,NO,,0.36171347840789847
équipe,3,3,default91,équipe@default91,NO,,0.33322176997376673
pizzeria,4,4,default91,pizzeria@default91,NO,,0.282596910436262
ère,0,1,default91,ère@default91,NO,,0.27364261602777107
banque,1,3,default91,banque@default91,NO,,0.33391879482249465
page,0,3,default91,page@default91,NO,,0.3046457196405413
échelle,0,2,default91,échelle@default91,NO,,0.32673377606987597
grille,0,0,default91,grille@default91,NO,,0.29712041763419994
auberge,2,0,default91,auberge@default91,NO,,0.3123231235737508
société,3,4,default91,société@default91,NO,,0.35189199318223174
étoile,4,0,default91,étoile@default91,NO,,0.27824087109898554
région,2,2,default91,région@default91,NO,,0.3653601342925721
encyclopédie,1,1,default91,encyclopédie@default91,NO,,0.2696788937290697
zone,3,2,default91,zone@default91,NO,,0.3676032682729973
chaîne,2,4,default91,chaîne@default91,NO,,0.3295364321055949
catégorie,1,2,default91,catégorie@default91,NO,,0.3188346377810083
maternelle,0,4,default91,maternelle@default91,NO,,0.2904309982018204
fabrique,4,1,default91,fabrique@default91,NO,,0.2836908885368661
prison,1,4,default91,prison@default91,NO,,0.25692557423055973
partie,2,1,default91,partie@default91,NO,,0.37236084187432095
classe,3,1,default91,classe@default91,NO,,0.3427380512814183
cité,1,0,default91,cité@default91,NO,,0.3316932489282618
rentrer,3,4,default73,rentrer@default73,NO,,0.5770366725594129
rejoindre,4,2,default73,rejoindre@default73,NO,,0.5246632883038126
déplacer,1,2,default73,déplacer@default73,NO,,0.5366352317817051
traverser,1,4,default73,traverser@default73,NO,,0.5383455653440767
disparaître,4,1,default73,disparaître@default73,NO,,0.4851369725306629
descendre,2,1,default73,descendre@default73,NO,,0.5491499515332166
monter,1,1,default73,monter@default73,NO,,0.5307357738570211
sauter,0,0,default73,sauter@default73,NO,,0.5064675426569145
refermer,2,0,default73,refermer@default73,NO,,0.47110506207071
entrer,2,4,default73,entrer@default73,NO,,0.5171062728915159
placer,3,3,default73,placer@default73,NO,,0.5309351232628707
passer,0,2,default73,passer@default73,NO,,0.5530494326273527
tourner,0,4,default73,tourner@default73,NO,,0.516117470247605
faufiler,0,1,default73,faufiler@default73,NO,,0.5065565630128085
atterrir,1,0,default73,atterrir@default73,NO,,0.4902972083358188
libérer,3,2,default73,libérer@default73,NO,,0.4834036273422474
accrocher,2,3,default73,accrocher@default73,NO,,0.47558125268675144
réfugier,4,3,default73,réfugier@default73,NO,,0.4777957560513897
redescendre,3,0,default73,redescendre@default73,NO,,0.5162825236838935
dépasser,3,1,default73,dépasser@default73,NO,,0.4790653632672872
relâcher,4,0,default73,relâcher@default73,NO,,0.45917702153686146
quitter,2,2,default73,quitter@default73,NO,,0.5549341176585145
défiler,0,3,default73,défiler@default73,NO,,0.47440528194887976
retrouver,4,4,default73,retrouver@default73,NO,,0.5228899506437474
stagner,1,3,default73,stagner@default73,NO,,0.40241617633352245
ours,0,4,default62,ours@default62,NO,,0.44717489366508467
sauvage,4,4,default62,sauvage@default62,NO,,0.4032285421470343
crabe,3,0,default62,crabe@default62,NO,,0.4316631927194413
chevreuil,1,0,default62,chevreuil@default62,NO,,0.44389009079304576
poisson,1,3,default62,poisson@default62,NO,,0.4400527042163854
renard,2,3,default62,renard@default62,NO,,0.4826323185752559
oiseau,3,3,default62,oiseau@default62,NO,,0.4056810592323776
serpent,3,4,default62,serpent@default62,NO,,0.47526148499886656
végétarien,3,1,default62,végétarien@default62,NO,,0.35973881151570664
mammifère,3,2,default62,mammifère@default62,NO,,0.45450189989103373
carnivore,1,1,default62,carnivore@default62,NO,,0.43283629074608154
loup-garou,0,3,default62,loup-garou@default62,NO,,0.3972138345758045
porc,4,2,default62,porc@default62,NO,,0.3885374869368279
lion,2,0,default62,lion@default62,NO,,0.45353119591255964
sanglier,0,0,default62,sanglier@default62,NO,,0.48602191575712284
papillon,0,2,default62,papillon@default62,NO,,0.4055654712235177
zèbre,2,4,default62,zèbre@default62,NO,,0.4301520740631877
